Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	Genome assembly ID
UP000019325	Nodularia spumigena CCY9414 (Strain: CCY9414)	313624	5211		Bacteria, Cyanobacteria, Nostocales, Aphanizomenonaceae, Nodularia	Chromosome	GCA_000340565.3
UP000027746	Sulfitobacter pseudonitzschiae (Strain: H3)	1402135	4679		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Sulfitobacter	Unassembled WGS sequence	GCA_000712315.1
UP000235024	Rhodocyclaceae bacterium (Strain: Thauera-like)	1898103	2909		Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Rhodocyclaceae	Chromosome	GCA_002863805.1
UP000177478	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_12_FULL_45_19b	1802689	581		Bacteria, Candidatus Yanofskybacteria	Unassembled WGS sequence	GCA_001794605.1
UP000183940	Roseofilum reptotaenium AO1-A	1925591	4956		Bacteria, Cyanobacteria, Oscillatoriophycideae, Oscillatoriales, Coleofasciculaceae, Roseofilum	Unassembled WGS sequence	GCA_001890975.1
UP000245489	Arcicella aurantiaca (Strain: DSM 22214)	591202	4947		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Arcicella	Unassembled WGS sequence	GCA_003148625.1
UP000051932	Sphingomonas sp. Leaf34 (Strain: Leaf34)	1736216	3438		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas	Unassembled WGS sequence	GCA_001421805.1
UP000018069	Eubacterium hallii CAG:12 (Strain: MGS:12)	1263078	2309		Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, environmental samples	Unassembled WGS sequence	GCA_000435875.1
UP000198785	Sphingobacterium wenxiniae (Strain: DSM 22789)	683125	3412		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium	Unassembled WGS sequence	GCA_900116225.1
UP000017998	[Ruminococcus] torques CAG:61 (Strain: MGS:61)	1263108	2019		Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus, environmental samples	Unassembled WGS sequence	GCA_000432115.1
UP000008953	Roseburia intestinalis XB6B4 (Strain: XB6B4)	718255	3629		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia	Chromosome	GCA_000210655.1
UP000036918	Achromatium sp. WMS3	1604836	3099		Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae, Achromatium	Unassembled WGS sequence	GCA_001276615.1
UP000198881	Micrococcus terreus (Strain: CGMCC 1.7054)	574650	2759		Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Micrococcus	Unassembled WGS sequence	GCA_900116905.1
UP000014984	Spiroplasma taiwanense CT-1 (Strain: CT-1)	1276220	989		Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma	Chromosome; Plasmid	GCA_000439435.1
UP000078459	Pedobacter psychrophilus (Strain: CCM 8644)	1826909	3388		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter	Unassembled WGS sequence	GCA_001652725.1
UP000196154	Parabacteroides sp. An277 (Strain: An277)	1965619	2949		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Tannerellaceae, Parabacteroides	Unassembled WGS sequence	GCA_002159645.1
UP000002382	Kosmotoga olearia (strain TBF 19.5.1) (Strain: TBF 19.5.1)	521045	2087	KOSOT	Bacteria, Thermotogae, Kosmotogales, Kosmotogaceae, Kosmotoga	Chromosome	GCA_000023325.1
UP000190888	Sediminibacterium ginsengisoli (Strain: DSM 22335)	413434	3581		Bacteria, Bacteroidetes, Chitinophagia, Chitinophagales, Chitinophagaceae, Sediminibacterium	Unassembled WGS sequence	GCA_900167075.1
UP000199117	Polaribacter sp. KT25b (Strain: KT25b)	1855336	3350		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Polaribacter	Chromosome i	GCA_900105145.1
UP000031637	Sulfuritalea hydrogenivorans sk43H (Strain: sk43H)	1223802	3578		Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Sterolibacteriaceae, Sulfuritalea	Chromosome	GCA_000828635.1
UP000051841	Kandleria vitulina DSM 20405 (Strain: DSM 20405)	1410657	2043		Bacteria, Firmicutes, Erysipelotrichia, Erysipelotrichales, Erysipelotrichaceae, Kandleria	Unassembled WGS sequence	GCA_001436965.1
UP000052064	Methylobacterium sp. Leaf104 (Strain: Leaf104)	1736254	4401		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium	Unassembled WGS sequence	GCA_001422885.1
UP000198215	Micromonospora coxensis (Strain: DSM 45161)	356852	5889		Bacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Micromonospora	Chromosome i	GCA_900090295.1
UP000000310	Pseudopedobacter saltans (strain ATCC 51119 / DSM 12145 / JCM 21818 / LMG 10337 / NBRC 100064 / NCIMB 13643) (Pedobacter saltans) (Strain: ATCC 51119 / DSM 12145 / JCM 21818 / LMG 10337 / NBRC 100064 / NCIMB 13643)	762903	3780	PSESL	Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pseudopedobacter	Chromosome	GCA_000190735.2
UP000017515	Leptolyngbya sp. Heron Island J (Strain: Heron Island J)	1385935	7108		Bacteria, Cyanobacteria, Synechococcales, Leptolyngbyaceae, Leptolyngbya	Unassembled WGS sequence	GCA_000482245.1
UP000018386	Firmicutes bacterium CAG:646 (Strain: MGS:646)	1262995	2671		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000432335.1
UP000186296	Leptolyngbya sp. 'hensonii' (Strain: hensonii)	1922337	5119		Bacteria, Cyanobacteria, Synechococcales, Leptolyngbyaceae, Leptolyngbya	Unassembled WGS sequence	GCA_001939115.1
UP000180305	Chloroflexi bacterium RBG_13_52_14	1797628	897		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001796575.1
UP000008641	Weeksella virosa (strain ATCC 43766 / DSM 16922 / JCM 21250 / NBRC 16016 / NCTC 11634 / CL345/78) (Strain: ATCC 43766 / DSM 16922 / JCM 21250 / NBRC 16016 / NCTC 11634 / CL345/78)	865938	2045	WEEVC	Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Weeksella	Chromosome	GCA_000189415.1
UP000007718	Deinococcus proteolyticus (strain ATCC 35074 / DSM 20540 / JCM 6276 / NBRC 101906 / NCIMB 13154 / VKM Ac-1939 / CCM 2703 / MRP) (Strain: ATCC 35074 / DSM 20540 / JCM 6276 / NBRC 101906 / NCIMB 13154 / VKM Ac-1939 / CCM 2703 / MRP)	693977	2652	DEIPM	Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus	Chromosome; Plasmid pDEIPR01; Plasmid pDEIPR02; Plasmid pDEIPR03; Plasmid pDEIPR04	GCA_000190555.1
UP000184494	Leeuwenhoekiella marinoflava DSM 3653 (Strain: DSM 3653)	1122159	4054		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Leeuwenhoekiella	Unassembled WGS sequence	GCA_900129005.1
UP000092605	[Clostridium] paradoxum JW-YL-7 = DSM 7308 (Strain: JW-YL-7)	1121328	1927		Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae	Unassembled WGS sequence	GCA_001584565.1
UP000192472	Reichenbachiella faecimaris (Strain: DSM 26133)	692418	3972		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Flammeovirgaceae, Reichenbachiella	Unassembled WGS sequence	GCA_900176375.1
UP000249341	Actinoplanes lutulentus (Strain: CGMCC 4.7090)	1287878	8953		Bacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes	Unassembled WGS sequence	GCA_003259845.1
UP000199625	Prevotella sp. tc2-28 (Strain: TC2-28)	1761888	2895		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella	Unassembled WGS sequence	GCA_900107705.1
UP000019593	Roseibacterium elongatum DSM 19469 (Strain: DSM 19469)	1294273	3433		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseibacterium	Chromosome	GCA_000590925.1
UP000215767	Bordetella genomosp. 11 (Strain: AU8856)	1416808	5732		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella	Unassembled WGS sequence	GCA_002261215.1
UP000034665	Candidatus Wolfebacteria bacterium GW2011_GWC2_39_22	1619013	1009		Bacteria, Candidatus Wolfebacteria	Unassembled WGS sequence	GCA_000993695.1
UP000190286	Gemmiger formicilis (Strain: ATCC 27749)	745368	2819		Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Gemmiger	Unassembled WGS sequence	GCA_900167555.1
UP000017945	Firmicutes bacterium CAG:308 (Strain: MGS:308)	1263016	1735		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000434715.1
UP000187499	Lactobacillus allii (Strain: WiKim39)	1847728	2425		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Chromosome; Plasmid pwikim01	GCA_001971585.1
UP000199802	Lachnoclostridium sp. An76 (Strain: An76)	1965654	2953		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae	Unassembled WGS sequence	GCA_002161355.1
UP000076268	Anaerosporomusa subterranea (Strain: RU4)	1794912	3585		Bacteria, Firmicutes, Negativicutes, Selenomonadales, Sporomusaceae, Anaerosporomusa	Unassembled WGS sequence	GCA_001611555.1
UP000198752	Sporolactobacillus nakayamae (Strain: ATCC 700379)	269670	3361		Bacteria, Firmicutes, Bacilli, Bacillales, Sporolactobacillaceae, Sporolactobacillus	Unassembled WGS sequence	GCA_900113325.1
UP000182466	Sedimentitalea nanhaiensis (Strain: CGMCC 1.10959)	999627	4762		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Sedimentitalea	Unassembled WGS sequence	GCA_900116455.1
UP000228926	Solibacterales bacterium	2026791	1674		Bacteria, Acidobacteria, Solibacteres, Solibacterales, unclassified Solibacterales	Unassembled WGS sequence	GCA_002716325.1
UP000196164	Faecalibacterium sp. An121 (Strain: An121)	1965550	2414		Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium	Unassembled WGS sequence	GCA_002160915.1
UP000034024	Deinococcus soli Cha et al. 2016 (Strain: N5)	1309411	2935		Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus	Chromosome	GCA_001007995.1
UP000095209	Bacillus solimangrovi (Strain: GH2-4)	1305675	3530		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus	Unassembled WGS sequence	GCA_001742425.1
UP000231333	Candidatus Zambryskibacteria bacterium CG10_big_fil_rev_8_21_14_0_10_42_12	1975115	682		Bacteria, Candidatus Zambryskibacteria	Unassembled WGS sequence	GCA_002787695.1
UP000177964	Chloroflexi bacterium GWB2_54_36	1797613	2507		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001796355.1
UP000180304	Chloroflexi bacterium RBG_13_53_26	1797629	1458		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001795035.1
UP000051097	Chryseobacterium sp. Leaf201 (Strain: Leaf201)	1735672	3820		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium	Unassembled WGS sequence	GCA_001421435.1
UP000245568	Coriobacteriia bacterium	2052159	1783		Bacteria, Actinobacteria, Coriobacteriia	Unassembled WGS sequence	GCA_003150175.1
UP000194933	Enterococcus sp. 10A9_DIV0425 (Strain: 10A9_DIV0425)	1987383	2644		Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus	Unassembled WGS sequence	GCA_002140175.1
UP000199378	Sphingomonas sp. OK281 (Strain: OK281)	1881067	4464		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas	Unassembled WGS sequence	GCA_900115295.1
UP000217889	Brachybacterium ginsengisoli (Strain: DCY80)	1331682	3382		Bacteria, Actinobacteria, Micrococcales, Dermabacteraceae, Brachybacterium	Chromosome	GCA_002407065.1
UP000198750	Streptomyces sp. Ncost-T10-10d (Strain: Ncost-T10-10d)	1839774	8519		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_900091955.1
UP000199213	Actinopolyspora mzabensis (Strain: DSM 45460)	995066	4438		Bacteria, Actinobacteria, Actinopolysporales, Actinopolysporaceae, Actinopolyspora	Unassembled WGS sequence	GCA_900101095.1
UP000198998	Lachnospiraceae bacterium A10 (Strain: A10)	1520821	2244		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae	Unassembled WGS sequence	GCA_900109005.1
UP000010419	Capnocytophaga sp. oral taxon 332 str. F0381 (Strain: F0381)	1127692	2698		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Capnocytophaga	Unassembled WGS sequence	GCA_000318275.2
UP000233370	Candidatus Peregrinibacteria bacterium HGW-Peregrinibacteria-1	2013826	876		Bacteria, Candidatus Peregrinibacteria	Unassembled WGS sequence	GCA_002839505.1
UP000064126	Geminocystis sp. NIES-3709 (Strain: NIES-3709)	1617448	3825		Bacteria, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Chroococcaceae, Geminocystis	Plasmid pGM3709_06 DNA; Plasmid pGM3709_09 DNA; Plasmid pGM3709_10 DNA; Plasmid pGM3709_01 DNA; Plasmid pGM3709_07 DNA; Plasmid pGM3709_02 DNA; Plasmid pGM3709_05 DNA; Plasmid pGM3709_11 DNA; Chromosome; Plasmid pGM3709_08 DNA; Plasmid pGM3709_03 DNA; Plasmid pGM3709_04 DNA	GCA_001548115.1
UP000195663	Rickettsiales bacterium TMED289	1986873	1487		Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales	Unassembled WGS sequence	GCA_002169595.1
UP000023788	Acinetobacter sp. CIP 102637 (Strain: CIP 102637)	1144669	2615		Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter	Unassembled WGS sequence	GCA_000368425.1
UP000216003	Helicobacter sp. 12S02634-8 (Strain: 12S02634-8)	1476199	1767		Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter	Unassembled WGS sequence	GCA_002272865.1
UP000180285	Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_02_FULL_67_20	1801860	754		Bacteria, Candidatus Omnitrophica	Unassembled WGS sequence	GCA_001805695.1
UP000192418	Desulfobacterium vacuolatum DSM 3385 (Strain: DSM 3385)	1121400	4083		Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobacteraceae, Desulfobacterium	Unassembled WGS sequence	GCA_900176365.1
UP000051783	Lactobacillus xiangfangensis (Strain: LMG 26013)	942150	2684		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001438845.1
UP000185889	Agromyces sp. NDB4Y10 (Strain: NDB4Y10)	1775951	3157		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Agromyces	Unassembled WGS sequence	GCA_001620055.1
UP000233387	Raineya orbicola (Strain: SPSPC-11)	2016530	2684		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Raineyaceae, Raineya	Unassembled WGS sequence	GCA_002843425.1
UP000051645	Lactobacillus selangorensis (Strain: DSM 13344)	81857	2031		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001437205.1
UP000217265	Verrucomicrobia bacterium (Strain: HZ-65)	2026799	3760		Bacteria, Verrucomicrobia, unclassified Verrucomicrobia	Chromosome	GCA_002310495.1
UP000033109	Pontibacter korlensis (Strain: X14-1T)	400092	4103		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Pontibacter	Chromosome	GCA_000973725.1
UP000028006	Endozoicomonas montiporae (Strain: LMG 24815)	1027273	3948		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Endozoicomonadaceae, Endozoicomonas	Unassembled WGS sequence	GCA_000722565.1
UP000220836	Pelagimonas varians (Strain: CECT 8663)	696760	4735		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pelagimonas	Unassembled WGS sequence	GCA_900185055.1
UP000005735	Roseibium sp. TrichSKD4 (Strain: TrichSKD4)	744980	5884		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Roseibium	Unassembled WGS sequence	GCA_000148725.1
UP000031408	Flavihumibacter solisilvae (Strain: 3-3)	1349421	4215		Bacteria, Bacteroidetes, Chitinophagia, Chitinophagales, Chitinophagaceae, Flavihumibacter	Unassembled WGS sequence	GCA_000814475.1
UP000191141	Deinococcus sp. LM3 (Strain: LM3)	1938608	3768		Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus	Unassembled WGS sequence	GCA_002017875.1
UP000236728	Bryocella elongata (Strain: DSM 22489)	863522	4503		Bacteria, Acidobacteria, Acidobacteriales, Acidobacteriaceae, Bryocella	Unassembled WGS sequence	GCA_900108185.1
UP000095477	Candidatus Hoaglandella endobia	1778263	517		Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Candidatus Hoaglandella	Plasmid iii; Chromosome i; Plasmid ii	GCA_900044015.1
UP000034108	Candidatus Magasanikbacteria bacterium GW2011_GWC2_41_17	1619048	770		Bacteria, Candidatus Magasanikbacteria	Unassembled WGS sequence	GCA_000996735.1
UP000001817	Paraburkholderia xenovorans (strain LB400) (Strain: LB400)	266265	8591	PARXL	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia	Chromosome 1; Chromosome 2; Chromosome 3	GCA_000013645.1
UP000244090	Kordia periserrulae (Strain: DSM 25731)	701523	4062		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Kordia	Unassembled WGS sequence	GCA_003054265.1
UP000218046	bacterium JGI 053 (Strain: JGI 053)	1855372	1208		Bacteria	Unassembled WGS sequence	GCA_900230155.1
UP000199599	Lactobacillus bombicola (Strain: R-53102)	1505723	1570		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_900112665.1
UP000187317	Gammaproteobacteria bacterium 39-13	1895767	3129		Bacteria, Proteobacteria, Gammaproteobacteria	Unassembled WGS sequence	GCA_001898235.1
UP000010844	Mycobacterium sp. JS623 (Strain: JS623)	212767	6935		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Chromosome; Plasmid pMYCSM01; Plasmid pMYCSM02; Plasmid pMYCSM03	GCA_000328565.1
UP000199708	Facklamia miroungae (Strain: ATCC BAA-466)	120956	1889		Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Facklamia	Unassembled WGS sequence	GCA_900100775.1
UP000010847	Desulfitobacterium metallireducens DSM 15288 (Strain: DSM 15288)	871968	3029		Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium	Chromosome	GCA_000231405.3
UP000000815	Yersinia pestis (Strain: CO-92 / Biovar Orientalis)	632	3909	YERPE	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Yersinia	Chromosome; Plasmid pCD1; Plasmid pMT1 (pMT-1); Plasmid pPCP1	GCA_000009065.1
UP000010366	Chamaesiphon minutus (strain ATCC 27169 / PCC 6605) (Strain: ATCC 27169 / PCC 6605)	1173020	5815	CHAP6	Bacteria, Cyanobacteria, Synechococcales, Chamaesiphonaceae, Chamaesiphon	Plasmid pCHA6605.01; Plasmid pCHA6605.02; Chromosome	GCA_000317145.1
UP000248198	Pedobacter nutrimenti (Strain: DSM 27372)	1241337	4924		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter	Unassembled WGS sequence	GCA_003208655.1
UP000000605	Burkholderia pseudomallei (strain K96243) (Strain: K96243)	272560	5717	BURPS	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group	Chromosome 1; Chromosome 2	GCA_000011545.1
UP000235918	Tannerella sp. oral taxon 808	712711	1968		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Tannerellaceae, Tannerella	Unassembled WGS sequence	GCA_002890585.1
UP000183107	Nitrosospira briensis (Strain: Nsp8)	35799	2913		Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Nitrosomonadaceae, Nitrosospira	Unassembled WGS sequence	GCA_900115125.1
UP000248555	Anoxybacillus vitaminiphilus (Strain: CGMCC 1.8979)	581036	3513		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Anoxybacillus	Unassembled WGS sequence	GCA_003259935.1
UP000215896	Propionibacteriaceae bacterium NML 030167 (Strain: NML 030167)	2016500	4158		Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae	Unassembled WGS sequence	GCA_002250645.1
UP000198131	Hymenobacter gelipurpurascens (Strain: DSM 11116)	89968	4241		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Hymenobacter	Unassembled WGS sequence	GCA_900187375.1
UP000216512	Rhizobiales bacterium PAR1	2015577	3826		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales	Unassembled WGS sequence	GCA_002256205.1
UP000238415	Moorella humiferrea (Strain: DSM 23265)	676965	2665		Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Moorella group, Moorella	Unassembled WGS sequence	GCA_002995755.1
UP000014539	Campylobacter ureolyticus ACS-301-V-Sch3b (Strain: ACS-301-V-Sch3b)	883165	1686		Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter	Unassembled WGS sequence	GCA_000413435.1
