Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000201295	Beihai sesarmid crab virus 7 (Strain: SCJXSX14567)	1922666	1		Viruses, unclassified RNA viruses	Genome	GCA_001933785.1
UP000224484	Mycobacterium phage Kingsley	1970794	112		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_002621225.1
UP000123729	Gyrovirus Tu243	1415627	3		Viruses, ssDNA viruses, Anelloviridae, Gyrovirus, unclassified Gyrovirus	Genome	GCA_000913875.1
UP000169747	La Piedad-Michoacan-Mexico virus (LPMV)	53179	9	LPMV	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Rubulavirus	Genome	GCA_000871825.1
UP000203255	Human associated porprismacovirus 2	2170114	2		Viruses, ssDNA viruses, Smacoviridae, Porprismacovirus	Genome	GCA_000931315.1
UP000201804	Torque teno indri virus 1	2010248	3		Viruses, ssDNA viruses, Anelloviridae, unclassified Anelloviridae	Genome	GCA_002194485.1
UP000008904	Mycobacterium virus Gumbie	1071505	104		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus	Genome	GCA_000920135.1
UP000006527	Synechococcus phage S-SSM7	445686	319		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000890855.1
UP000143187	Raccoon polyomavirus	1219896	5		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae	Genome	GCA_000920375.1
UP000011826	Enterobacteria phage SfI	1225789	65		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_001042255.1
UP000202017	BeAn 58058 virus (Strain: BeAn58058)	67082	209		Viruses, dsDNA viruses, no RNA stage, Poxviridae, Chordopoxvirinae, unclassified Chordopoxvirinae	Genome	GCA_001907825.1
UP000132920	Avian endogenous retrovirus EAV-HP	93465	1		Viruses, Ortervirales, Retroviridae	Genome	GCA_000859965.1
UP000204401	Tulip virus X (Strain: J)	167132	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000852485.1
UP000225007	Streptococcus phage IPP60	1916196	63		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002616765.1
UP000201969	Culex negev-like virus 1 (Strain: mosWSX37710)	2010273	3		Viruses, unclassified viruses	Genome	GCA_002210795.1
UP000201879	Cherry necrotic rusty mottle virus	129143	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Robigovirus	Genome	GCA_000849465.1
UP000201484	Citrus yellow mosaic virus	174178	6		Viruses, Ortervirales, Caulimoviridae, Badnavirus	Genome	GCA_000838245.1
UP000007616	Bovine respiratory syncytial virus (strain A51908) (BRS) (Strain: A51908)	11247	11	BRSVA	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Pneumoviridae, Orthopneumovirus	Genome	GCA_002815455.1
UP000150496	Leopards Hill virus	1381104	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Nairoviridae, Orthonairovirus, unclassified Nairovirus	Genome	
UP000008012	Staphylococcus phage StB27	1147044	53		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus, unclassified Phietalikevirus	Genome	GCA_000903815.1
UP000224762	Streptococcus phage IPP27	1916167	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002616205.1
UP000246787	Dickeya phage Amaethon	2163629	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Kf1virus, unclassified Kf1virus	Genome	GCA_003093915.1
UP000202191	Banana streak MY virus	1476909	3		Viruses, Ortervirales, Caulimoviridae, Badnavirus	Genome	GCA_000858465.1
UP000112084	Eptesicus serotinus papillomavirus 1	1464071	6		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Dyopsipapillomavirus	Genome	GCA_002826905.1
UP000203279	Beihai picorna-like virus 64 (Strain: BHJP54755)	1922610	2		Viruses, unclassified RNA viruses	Genome	GCA_001933705.1
UP000203760	Hubei virga-like virus 23 (Strain: mosHB236486)	1923338	6		Viruses, unclassified RNA viruses	Genome	GCA_001963555.1
UP000203239	Hibiscus latent Singapore virus	185955	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Virgaviridae, Tobamovirus	Genome	GCA_000867565.1
UP000008695	Human papillomavirus type 45	10593	6	HPV45	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003180735.1
UP000204095	Paramecium bursaria Chlorella virus FR483 (PBCV-FR483) (Strain: FR483)	399781	848	PBCVF	Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Chlorovirus	Genome	GCA_000867825.1
UP000005429	Nocardia phage NBR1	1109711	68		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000895775.1
UP000202189	Ostreococcus tauri virus 2	696472	237		Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Prasinovirus, unclassified Prasinovirus	Genome	GCA_000887855.1
UP000030729	Clostridium phage phiCD111	1582150	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001504535.1
UP000203985	Gordonia phage Bowser	1838063	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001736335.1
UP000224877	Tenacibaculum phage pT24	1880590	297		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002611925.1
UP000201609	Mesorhizobium phage vB_MloP_Lo5R7ANS	1527771	64		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_000924995.1
UP000203995	Changjiang crawfish virus 5 (Strain: CJLX22437)	1922769	2		Viruses, unclassified RNA viruses	Genome	GCA_001963475.1
UP000203863	Hubei tombus-like virus 2 (Strain: WHSFII19265)	1923266	4		Viruses, unclassified RNA viruses	Genome	GCA_001957375.1
UP000247173	Listeria phage PSU-VKH-LP041	2202248	81		Viruses, unclassified bacterial viruses	Genome	GCA_003183685.1
UP000241605	Cotton leaf curl Gezira virus-[Cameroon]	627501	8		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_002986415.1
UP000009115	Human papillomavirus type 29	37112	8	HPV29	Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Alphapapillomavirus	Genome	GCA_003180295.1
UP000019732	Escherichia phage Bp4	1458848	94		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, G7cvirus	Genome	GCA_000922735.2
UP000201598	Chicken stool-associated gemycircularvirus (Strain: RS/BR/2015)	1930298	2		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus, unclassified Gemycircularvirus	Genome	GCA_001967675.1
UP000147829	Sus scrofa polyomavirus 1	1680894	12		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae, unclassified Polyomaviridae	Genome	
UP000201483	Capraria yellow spot Yucatan virus	1311277	7		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000911775.1
UP000201845	Wuhan millipede virus 3 (Strain: WHWG56524)	1923742	2		Viruses, unclassified RNA viruses	Genome	GCA_002003895.1
UP000246700	Mycobacterium phage Byougenkin	2182394	101		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_003183205.1
UP000008256	Torque teno virus (isolate Human/Japan/TRM1/1999) (TTV) (Torque teno virus genotype 1a) (Strain: Isolate Human/Japan/TRM1/1999)	486275	4	TTVV2	Viruses, ssDNA viruses, Anelloviridae, unclassified Anelloviridae	Genome	
UP000232827	Bhendi yellow vein mosaic virus	120168	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Segment dna	GCA_002821725.1
UP000241941	Bacillus phage Carmen17	2072797	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002958285.1
UP000221522	Clostridium phage HM T	1779843	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002609125.1
UP000009013	Enterobacteria phage phi92	948870	250		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000914915.1
UP000002299	Bacillus virus 1	396034	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Svunavirus	Genome	GCA_000873445.1
UP000006635	Culex nigripalpus nucleopolyhedrovirus (isolate Florida/1997) (CuniNPV) (Strain: Isolate Florida/1997)	645993	109	NPVCO	Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Deltabaculovirus, unclassified Deltabaculovirus	Genome	GCA_000838125.1
UP000007744	Pseudomonas virus PMG1	1129146	96		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, D3virus	Genome	GCA_000895295.1
UP000006040	Acute bee paralysis virus (strain Rothamsted) (ABPV) (Strain: Rothamsted)	1217067	3	ABPVR	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Dicistroviridae, Aparavirus	Genome	GCA_000856345.1
UP000002083	Pseudomonas phage YuA	462590	77	BPPYU	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Yuavirus	Genome	GCA_000871365.1
UP000000515	Drosophila x virus (isolate Chung/1996) (DXV) (Strain: Isolate Chung/1996)	654931	3	DXV96	Viruses, dsRNA viruses, Birnaviridae, Entomobirnavirus	Genome	GCA_000851665.1
UP000006529	Cyanophage 9515-10a	444875	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_000896715.1
UP000000732	Stenotrophomonas phage SMA9	334856	7		Viruses, ssDNA viruses, Inoviridae, unassigned Inoviridae	Genome	GCA_000863885.1
UP000008627	Hantaan virus (strain 76-118) (Korean hemorrhagic fever virus) (Strain: 76-118)	11602	3	HANTV	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Hantaviridae, Orthohantavirus	Genome	GCA_000856085.1
UP000236316	Orpheovirus IHUMI-LCC2 (Strain: IHUMI-LCC2)	2023057	1199		Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, unclassified Phycodnaviridae	Genome	GCA_002892525.1
UP000002477	Rift valley fever virus (strain ZH-548 M12) (RVFV) (Strain: ZH-548 M12)	11589	4	RVFVZ	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus	Genome	
UP000002328	Newcastle disease virus (strain Chicken/United States/B1/48) (NDV) (Strain: Chicken/United States/B1/48)	652953	8	NDVB1	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Avulavirus	Genome	GCA_000862725.1
UP000002270	Sulfolobus islandicus rod-shaped virus 1 (SIRV-1) (Sulfolobus virus SIRV-1)	157898	43	SIRV1	Viruses, dsDNA viruses, no RNA stage, Ligamenvirales, Rudiviridae, Rudivirus	Genome	GCA_000845065.1
UP000029777	Abalone herpesvirus (isolate Abalone/Australia/Victoria/2009) (AbHV) (Strain: Isolate Abalone/Australia/Victoria/2009)	1241371	112	ABHV	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Malacoherpesviridae, Aurivirus	Genome	GCA_000900375.1
UP000029775	Turnip curly top virus (isolate Turnip/South Africa/B11/2006) (TCTV) (Strain: Isolate Turnip/South Africa/B11/2006)	1559365	6	TCTVB	Viruses, ssDNA viruses, Geminiviridae, Turncurtovirus	Genome	GCA_000887455.1
UP000052089	Zalophus californianus papillomavirus 1	998829	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Dyonupapillomavirus	Genome	GCA_000891895.1
UP000223243	Bacillus phage BMBtp1	1735561	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002607565.1
UP000202962	Mocis latipes granulovirus	2072024	145		Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Betabaculovirus, unclassified Betabaculovirus	Genome	GCA_001634575.1
UP000011289	Bacillus virus Andromeda	1273739	78		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Andromedavirus	Genome	GCA_000904275.1
UP000217400	Diuris virus A	1247115	2		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Trivirinae, Divavirus	Genome	GCA_000899555.1
UP000000942	Human herpesvirus 8 type P (isolate GK18) (HHV-8) (Kaposi's sarcoma-associated herpesvirus) (Strain: Isolate GK18)	868565	85	HHV8P	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Gammaherpesvirinae, Rhadinovirus	Genome	GCA_000838265.1
UP000241528	Alteromonadaceae phage B23	2094572	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002990045.1
UP000241560	Lactobacillus phage Lenus	2053682	131		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002957325.1
UP000008728	Deep-sea thermophilic phage D6E	749413	49		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_000900995.1
UP000002317	Bovine viral diarrhea virus (isolate NADL) (BVDV) (Mucosal disease virus) (Strain: Isolate NADL)	11100	1	BVDVN	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Flaviviridae, Pestivirus	Genome	GCA_000861245.1
UP000136421	Herbert virus strain F23/CI/2004	1230253	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Herbevirus	Genome	GCA_002831165.1
UP000052107	Kunsagivirus A	1755590	1		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Kunsagivirus	Genome	GCA_002817165.1
UP000027494	Vibrio phage phi 2	1476902	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002604685.1
UP000202593	Lake Sarah-associated circular virus-40	1685769	2		Viruses, unclassified viruses	Genome	GCA_001590555.1
UP000098205	Pigeon adenovirus 1	764030	37		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Aviadenovirus, Pigeon aviadenovirus A	Genome	GCA_000921315.1
UP000130164	Curionopolis virus	490110	8		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Curiovirus	Genome	GCA_000924675.1
UP000001156	Escherichia phage T1 (Bacteriophage T1)	1921008	78	BPT1	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tunavirinae, T1virus	Genome	GCA_000845005.1
UP000007022	Bovine parvovirus (isolate pAT153/1986) (BPV) (Strain: Isolate pAT153/1986)	648243	3	PAVBP	Viruses, ssDNA viruses, Parvoviridae, Parvovirinae, Bocaparvovirus	Genome	GCA_000837625.1
UP000007311	Sendai virus (strain Ohita) (SeV) (Strain: Ohita / isolate M1)	302272	7	SENDO	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Respirovirus	Genome	GCA_000855625.1
UP000007403	Turnip crinkle virus (TCV)	11988	4	TCV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Betacarmovirus	Genome	GCA_000853045.1
UP000240214	Streptomyces phage Rowa	2059883	62		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002957585.1
UP000165221	Avon-Heathcote Estuary associated circular virus 22	1618246	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_000955175.1
UP000001164	Lactococcus phage r1t (Bacteriophage r1t)	43685	50	BPR1T	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000840345.1
UP000203404	Blueberry mosaic associated virus	1520332	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Aspiviridae, Ophiovirus	Genome	GCA_000921335.2
UP000203225	Fragaria chiloensis latent virus	255238	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Bromoviridae, Ilarvirus	Genome	GCA_000858685.1
UP000202568	Staphylococcus phage SA13	1195086	62		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus, unclassified Phietalikevirus	Genome	GCA_000908135.1
UP000203608	Wenling tombus-like virus 4 (Strain: WLJQ100551)	1923546	3		Viruses, unclassified RNA viruses	Genome	GCA_001959015.1
UP000203685	Zhejiang mosquito virus 1 (Strain: mosZJ35497)	1923778	1		Viruses, unclassified RNA viruses	Genome	GCA_002004075.1
UP000204223	Hubei tick virus 2 (Strain: tick109131)	1923253	1		Viruses, unclassified RNA viruses	Genome	GCA_001968055.1
UP000002115	Vibrio phage KSF1	292443	12		Viruses, ssDNA viruses, Inoviridae, unassigned Inoviridae	Genome	GCA_000846985.1
UP000158429	Palma virus	1213621	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus, unclassified Phlebovirus	Genome	
UP000002126	Enterobacteria phage GA (Bacteriophage GA)	12018	4	BPGA	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Leviviridae, Levivirus	Genome	GCA_000847365.1
UP000006664	Geobacillus phage GBSV1	365048	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Svunavirus	Genome	GCA_000867645.1
UP000202097	Black medic leafroll alphasatellite 1	1441796	1		Viruses, Satellites, Satellite Nucleic Acids, Single stranded DNA satellites, Alphasatellitidae, Nanoalphasatellitinae, unclassified Babu- and nanovirus-associated alphasatellites	Genome	GCA_000920555.1
UP000203597	Hubei picorna-like virus 51 (Strain: QTM27291)	1923133	2		Viruses, unclassified RNA viruses	Genome	GCA_001967495.1
UP000203106	Phaeocystis globosa virus virophage	1335638	16		Viruses, unclassified virophages	Genome	GCA_000909155.1
UP000201950	Salmonella phage SEN22	1647458	55		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, P22virus	Genome	GCA_001470915.1
UP000033010	Synechococcus phage ACG-2014g	1493512	216		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Tevenvirinae, unclassified Tevenvirinae	Genome	GCA_000982345.1
UP000033001	Synechococcus phage ACG-2014f	1493511	286		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Tevenvirinae, unclassified Tevenvirinae	Genome	GCA_002594185.1
UP000204604	Hubei picorna-like virus 70 (Strain: WGML134035)	1923154	4		Viruses, unclassified RNA viruses	Genome	GCA_001968475.1
UP000201644	Beihai picorna-like virus 119 (Strain: BHJP60437)	1922548	2		Viruses, unclassified RNA viruses	Genome	GCA_001934865.1
UP000204573	Wenzhou qinvirus-like virus 2 (Strain: WZRBX42684)	1923648	2		Viruses, unclassified RNA viruses	Genome	GCA_001967735.1
UP000202156	Wuhan insect virus 18 (Strain: CC63583)	1923722	1		Viruses, unclassified RNA viruses	Genome	GCA_001973915.1
UP000203934	Faeces associated gemycircularvirus 20	1843740	3		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_001646115.1
UP000202684	Hubei sobemo-like virus 9 (Strain: spider112041)	1923242	2		Viruses, unclassified RNA viruses	Genome	GCA_001924175.1
UP000204087	Pectobacterium phage PP16	1873958	56		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_001743975.1
UP000204224	Mannheimia phage vB_MhS_535AP2	1572743	79		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001503675.1
UP000208064	Dragonfly cyclicusvirus	1234878	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000919555.1
UP000008847	Escherichia phage HK639	906669	76		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000893995.1
UP000202850	Klebsiella phage KpV71	1796998	53		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae	Genome	GCA_001754845.1
UP000202239	Wenzhou tapeworm virus 1 (Strain: SGJSC14943)	1923661	5		Viruses, unclassified RNA viruses	Genome	GCA_001970265.1
UP000202236	Hubei narna-like virus 23 (Strain: SZmix21602)	1922954	1		Viruses, unclassified RNA viruses	Genome	GCA_001966735.1
UP000229926	Salmonella phage SP01	1920294	145		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, T5virus, unclassified T5virus	Genome	GCA_002743495.1
UP000201890	Beihai rhabdo-like virus 1 (Strain: BHTSS15727)	1922651	3		Viruses, unclassified RNA viruses	Genome	GCA_001934205.1
UP000202215	Beihai picorna-like virus 106 (Strain: BHZY60875)	1922534	1		Viruses, unclassified RNA viruses	Genome	GCA_001934985.1
UP000201702	Lactococcus phage 63301	1871687	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001745855.1
