Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000008068	Caenorhabditis brenneri (Nematode worm) (Strain: PB2801)	135651	29982	CAEBE	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Rhabditoidea, Rhabditidae, Peloderinae, Caenorhabditis	Unassembled WGS sequence	GCA_000143925.2
UP000248349	Aspergillus saccharolyticus JOP 1030-1 (Strain: JOP 1030-1)	1450539	10061		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_003184585.1
UP000019116	Triticum aestivum (Wheat) (Strain: cv. Chinese Spring)	4565	130673	WHEAT	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Poales, Poaceae, BOP clade, Pooideae, Triticodae, Triticeae, Triticinae, Triticum	Chloroplast; Mitochondrion; Unplaced	GCA_900519105.1
UP000192927	Umbilicaria pustulata	136370	8267		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, OSLEUM clade, Umbilicariomycetidae, Umbilicariales, Umbilicariaceae, Umbilicaria	Unassembled WGS sequence	GCA_900169345.1
UP000054166	Piloderma croceum F 1598 (Strain: F 1598)	765440	21360		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Atheliales, Atheliaceae, Piloderma	Unassembled WGS sequence	GCA_000827315.1
UP000002624	Ajellomyces capsulatus (strain H143) (Darling's disease fungus) (Histoplasma capsulatum) (Strain: H143)	544712	9545	AJECH	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Histoplasma	Unassembled WGS sequence	GCA_000151035.1
UP000189706	Mesocricetus auratus (Golden hamster)	10036	28606	MESAU	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Glires, Rodentia, Myomorpha, Muroidea, Cricetidae, Cricetinae, Mesocricetus	Genome assembly	GCF_000349665.1
UP000050787	Onchocerca flexuosa	387005	16108		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Spirurina, Spiruromorpha, Filarioidea, Onchocercidae, Onchocerca	Genome assembly	GCA_000951355.1
UP000036947	Tolypocladium ophioglossoides CBS 100239 (Strain: CBS 100239)	1163406	9303		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Ophiocordycipitaceae, Tolypocladium	Unassembled WGS sequence	GCA_001189435.1
UP000191672	Penicillium antarcticum (Strain: IBT 31811)	416450	11372		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_002072345.1
UP000247702	Rhizophagus clarus (Strain: HR1)	94130	27461		Eukaryota, Fungi, Fungi incertae sedis, Mucoromycota, Glomeromycotina, Glomeromycetes, Glomerales, Glomeraceae, Rhizophagus	Unassembled WGS sequence	GCA_003203555.1
UP000006702	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus) (Strain: ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)	331117	10414	NEOFI	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence; Mitochondrion	GCA_000149645.2
UP000241818	Amorphotheca resinae ATCC 22711 (Strain: ATCC 22711)	857342	9640		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Myxotrichaceae, Amorphotheca	Unassembled WGS sequence	GCA_003019875.1
UP000054018	Pisolithus microcarpus 441 (Strain: 441)	765257	20748		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Boletales, Sclerodermatineae, Pisolithaceae, Pisolithus	Unassembled WGS sequence	GCA_000827275.1
UP000008867	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus) (Strain: SRZ2)	999809	6673	SPORE	Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Ustilaginomycetes, Ustilaginales, Ustilaginaceae, Sporisorium	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome 21; Chromosome 22; Chromosome 23; Unplaced contigs; Mitochondrion	GCA_000230245.1
UP000091918	Emmonsia sp. CAC-2015a (Strain: CBS 136260)	1658172	8745		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Emmonsia	Unassembled WGS sequence	GCA_001660665.1
UP000030745	Saprolegnia parasitica (strain CBS 223.65) (Strain: CBS 223.65)	695850	20052	SAPPC	Eukaryota, Stramenopiles, Oomycetes, Saprolegniales, Saprolegniaceae, Saprolegnia	Unassembled WGS sequence	GCA_000151545.2
UP000193719	Piromyces finnis (Strain: finn)	1754191	10787		Eukaryota, Fungi, Fungi incertae sedis, Chytridiomycota, Neocallimastigomycetes, Neocallimastigales, Neocallimastigaceae, Piromyces	Unassembled WGS sequence	GCA_002104945.1
UP000243052	Eremothecium sinecaudum (Strain: ATCC 58844)	45286	4524		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Eremothecium	Chromosome v; Chromosome iv; Chromosome iii; Chromosome vi; Chromosome viii; Chromosome ii; Chromosome vii; Mitochondrion	GCA_001548555.1
UP000007174	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus) (Strain: IMI 349063)	759273	16110	COLHI	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Glomerellaceae, Colletotrichum	Unassembled WGS sequence	GCA_000313795.2
UP000007703	Clavispora lusitaniae (strain ATCC 42720) (Yeast) (Candida lusitaniae) (Strain: ATCC 42720)	306902	5932	CLAL4	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Metschnikowiaceae, Clavispora	Unassembled WGS sequence	GCA_000003835.1
UP000000311	Camponotus floridanus (Florida carpenter ant) (Strain: C129)	104421	14787	CAMFO	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Hymenoptera, Apocrita, Aculeata, Formicoidea, Formicidae, Formicinae, Camponotus	Unassembled WGS sequence	GCA_000147175.1
UP000178129	Rhynchosporium commune (Strain: UK7)	914237	12210		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiales incertae sedis, Rhynchosporium	Unassembled WGS sequence	GCA_900074885.1
UP000054544	Metarhizium anisopliae BRIP 53293 (Strain: BRIP 53293)	1291518	11404		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Clavicipitaceae, Metarhizium	Unassembled WGS sequence	GCA_000426965.1
UP000068243	Aspergillus niger (Strain: An76)	5061	10373	ASPNG	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001515345.1
UP000197619	Lonchura striata domestica (Bengalese finch)	299123	15252		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Passeriformes, Passeroidea, Estrildidae, Estrildinae, Lonchura	Unassembled WGS sequence	GCA_002197715.1
UP000189513	Cyberlindnera fabianii (Yeast) (Hansenula fabianii) (Strain: 65)	36022	5507	CYBFA	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Phaffomycetaceae, Cyberlindnera	Unassembled WGS sequence	GCA_001983305.1
UP000221130	Cordyceps sp. RAO-2017 (Strain: 1346)	2004951	11255		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Cordycipitaceae, Cordyceps	Unassembled WGS sequence	GCA_002591385.1
UP000225277	Ramularia collo-cygni (Strain: URUG2)	112498	11621		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Capnodiales, Mycosphaerellaceae, Ramularia	Unassembled WGS sequence	GCA_900074925.1
UP000248484	Physeter catodon (Sperm whale) (Physeter macrocephalus)	9755	32917	PHYCD	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Laurasiatheria, Cetartiodactyla, Cetacea, Odontoceti, Physeteridae, Physeter	Genome assembly	GCF_002837175.1
UP000016929	Fusarium oxysporum f. sp. cubense (strain race 4) (Panama disease fungus) (Strain: race 4)	1229665	14157	FUSC4	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium, Fusarium oxysporum species complex	Unassembled WGS sequence	GCA_000350365.1
UP000006038	Oryza brachyantha (Strain: IRGC 101232)	4533	31989	ORYBR	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Poales, Poaceae, BOP clade, Oryzoideae, Oryzeae, Oryzinae, Oryza	Chromosome 9; Chromosome 4; Chromosome 5; Chromosome 2; Chromosome 6; Chromosome 3; Chromosome 11; Chromosome 12; Chromosome 7; Chromosome 8; Chromosome 10; Chromosome 1; Unplaced	GCA_000231095.2
UP000029329	Pseudogymnoascus sp. VKM F-3808 (Strain: VKM F-3808)	1391699	9928		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_000750675.1
UP000189703	Nelumbo nucifera (Sacred lotus) (Strain: cv. China Antique)	4432	31582	NELNU	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Proteales, Nelumbonaceae, Nelumbo	Genome assembly	GCF_000365185.1
UP000029338	Pseudogymnoascus sp. VKM F-3775 (Strain: VKM F-3775)	1420901	9472		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_000750715.1
UP000016924	Coniosporium apollinis (strain CBS 100218) (Rock-inhabiting black yeast) (Strain: CBS 100218)	1168221	9306	CONA1	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetes incertae sedis, Coniosporium	Unassembled WGS sequence	GCA_000281105.1
UP000091857	Manihot esculenta (Cassava) (Jatropha manihot) (Strain: cv. AM560-2)	3983	37733	MANES	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Malpighiales, Euphorbiaceae, Crotonoideae, Manihoteae, Manihot	Chromosome lg1; Chromosome lg2; Chromosome lg3; Chromosome lg4; Chromosome lg5; Chromosome lg6; Chromosome lg7; Chromosome lg8; Chromosome lg9; Chromosome lg10; Chromosome lg11; Chromosome lg12; Chromosome lg13; Chromosome lg14; Chromosome lg15; Chromosome lg16; Chromosome lg17; Chromosome lg18; Unassembled WGS sequence	GCA_001659605.1
UP000078200	Glossina austeni (Savannah tsetse fly) (Strain: TTRI)	7395	19652	GLOAU	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Hippoboscoidea, Glossinidae, Glossina	Unassembled WGS sequence	GCA_000688735.1
UP000012960	Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis) (Strain: cv. Doubled-haploid Pahang [DH-Pahang])	214687	36474	MUSAM	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, Liliopsida, Zingiberales, Musaceae, Musa	Chromosome 5; Chromosome 3; Chromosome 4; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 11; Chromosome 10; Chromosome 1; Chromosome 2; Unplaced	GCA_000313855.1
UP000008144	Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)	7719	17309	CIOIN	Eukaryota, Metazoa, Chordata, Tunicata, Ascidiacea, Enterogona, Phlebobranchia, Cionidae, Ciona	Unassembled WGS sequence; Mitochondrion	GCA_000224145.1
UP000005238	Phytophthora ramorum (Sudden oak death agent) (Strain: Pr102)	164328	15349	PHYRM	Eukaryota, Stramenopiles, Oomycetes, Peronosporales, Peronosporaceae, Phytophthora	Unassembled WGS sequence	GCA_000149735.1
UP000002494	Rattus norvegicus (Rat) (Strain: Brown Norway)	10116	29952	RAT	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Glires, Rodentia, Myomorpha, Muroidea, Muridae, Murinae, Rattus	Unplaced; Mitochondrion; Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome X; Chromosome Y	GCA_000001895.4
UP000016933	Dothistroma septosporum (strain NZE10 / CBS 128990) (Red band needle blight fungus) (Mycosphaerella pini) (Strain: NZE10 / CBS 128990)	675120	12414	DOTSN	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Capnodiales, Mycosphaerellaceae, Dothistroma	Unassembled WGS sequence	GCA_000340195.1
UP000002497	Coccidioides posadasii (strain RMSCC 757 / Silveira) (Valley fever fungus) (Strain: RMSCC 757 / Silveira)	443226	10212	COCPS	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Onygenales incertae sedis, Coccidioides	Unassembled WGS sequence	GCA_000170175.2
UP000019375	Zygosaccharomyces bailii (strain CLIB 213 / ATCC 58445 / CBS 680 / CCRC 21525 / NBRC 1098 / NCYC 1416 / NRRL Y-2227) (Strain: CLIB 213 / ATCC 58445 / CBS 680 / CCRC 21525 / NBRC 1098 / NCYC 1416 / NRRL Y-2227)	1333698	4722	ZYGB2	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Zygosaccharomyces	Unassembled WGS sequence	
UP000001292	Drosophila sechellia (Fruit fly) (Strain: Rob3c / Tucson 14021-0248.25)	7238	16138	DROSE	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Ephydroidea, Drosophilidae, Drosophila, Sophophora	Unassembled WGS sequence; Mitochondrion	GCA_000005215.1
UP000245771	Meira miltonrushii (Strain: MCA 3882)	1280837	7452		Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Exobasidiomycetes, Exobasidiales, Brachybasidiaceae, Meira	Unassembled WGS sequence	GCA_003144205.1
UP000007110	Strongylocentrotus purpuratus (Purple sea urchin)	7668	28594	STRPU	Eukaryota, Metazoa, Echinodermata, Eleutherozoa, Echinozoa, Echinoidea, Euechinoidea, Echinacea, Echinoida, Strongylocentrotidae, Strongylocentrotus	Unassembled WGS sequence	GCA_000002235.2
UP000001450	Plasmodium falciparum (isolate 3D7) (Strain: Isolate 3D7)	36329	5449	PLAF7	Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Haemosporida, Plasmodiidae, Plasmodium, Plasmodium (Laverania)	Chromosome 1; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 13; Mitochondrion; Apicoplast A; Apicoplast B; Chromosome 2; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 14	GCA_000002765.2
UP000001611	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt) (Strain: VdLs.17 / ATCC MYA-4575 / FGSC 10137)	498257	10530	VERDV	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Glomerellales, Plectosphaerellaceae, Verticillium	Unassembled WGS sequence	GCA_000150675.2
UP000000759	Phaeodactylum tricornutum (strain CCAP 1055/1) (Strain: CCAP 1055/1)	556484	10465	PHATC	Eukaryota, Stramenopiles, Bacillariophyta, Bacillariophyceae, Bacillariophycidae, Naviculales, Phaeodactylaceae, Phaeodactylum	Chloroplast; Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome 21; Chromosome 22; Chromosome 23; Chromosome 24; Chromosome 25; Chromosome 26; Chromosome 27; Chromosome 28; Chromosome 29; Chromosome 30; Chromosome 31; Chromosome 33; Chromosome 32; Unassembled WGS sequence	GCA_000150955.2
UP000037460	Chrysochromulina sp. CCMP291 (Strain: CCMP291)	1460289	16679		Eukaryota, Haptophyceae, Prymnesiales, Chrysochromulinaceae, Chrysochromulina	Unassembled WGS sequence	GCA_001275005.1
UP000235145	Lactuca sativa (Garden lettuce) (Strain: cv. Salinas)	4236	37927	LACSA	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, asterids, campanulids, Asterales, Asteraceae, Cichorioideae, Cichorieae, Lactucinae, Lactuca	Unassembled WGS sequence	GCA_002870075.1
UP000092460	Glossina palpalis gambiensis (Strain: IAEA)	67801	19962		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Hippoboscoidea, Glossinidae, Glossina	Unassembled WGS sequence	GCA_000818775.1
UP000189580	Sugiyamaella lignohabitans (Strain: CBS 10342)	796027	5131		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Trichomonascaceae, Sugiyamaella	Chromosome d; Chromosome a; Chromosome b; Chromosome c; Mitochondrion	GCA_001640025.2
UP000242525	Geotrichum candidum (Oospora lactis) (Dipodascus geotrichum) (Strain: CLIB 918)	1173061	6774	GEOCN	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Dipodascaceae, Galactomyces	Unassembled WGS sequence	GCA_001402995.1
UP000007974	Thalassiosira oceanica (Marine diatom) (Strain: CCMP1005)	159749	34547	THAOC	Eukaryota, Stramenopiles, Bacillariophyta, Coscinodiscophyceae, Thalassiosirophycidae, Thalassiosirales, Thalassiosiraceae, Thalassiosira	Unassembled WGS sequence; Chloroplast	GCA_000296195.2
UP000006753	Marssonina brunnea f. sp. multigermtubi (strain MB_m1) (Marssonina leaf spot fungus) (Strain: MB_m1)	1072389	10037	MARBU	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Dermateaceae, Marssonina	Unassembled WGS sequence; Mitochondrion	GCA_000298775.1
UP000008493	Agaricus bisporus var. burnettii (strain JB137-S8 / ATCC MYA-4627 / FGSC 10392) (White button mushroom) (Strain: JB137-S8 / ATCC MYA-4627 / FGSC 10392)	597362	11211	AGABU	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Agaricaceae, Agaricus	Unassembled WGS sequence	GCA_000300555.1
UP000192758	Enterocytozoon hepatopenaei (Strain: TH1)	646526	2431		Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Enterocytozoonidae, Enterocytozoon	Unassembled WGS sequence	GCA_002081675.1
UP000053149	Pterocles gutturalis (yellow-throated sandgrouse)	240206	7373		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Ciconiiformes, Pteroclidae, Pterocles	Unassembled WGS sequence	GCA_000699245.1
UP000233556	Limosa lapponica baueri	1758121	22950		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Charadriiformes, Scolopacidae, Limosa	Unassembled WGS sequence	GCA_002844005.1
UP000054150	Pelecanus crispus (Dalmatian pelican)	36300	8686	PELCR	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Pelecaniformes, Pelecanidae, Pelecanus	Unassembled WGS sequence	GCA_000687375.1
UP000054190	Tyto alba (Barn owl)	56313	9263	TYTAL	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Strigiformes, Tytonidae, Tyto	Unassembled WGS sequence	GCA_000687205.1
UP000001610	Cordyceps militaris (strain CM01) (Caterpillar fungus) (Strain: CM01)	983644	9651	CORMM	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Cordycipitaceae, Cordyceps	Unassembled WGS sequence	GCA_000225605.1
UP000054064	Buceros rhinoceros silvestris	175836	10603		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Bucerotiformes, Bucerotidae, Buceros	Unassembled WGS sequence	GCA_000710305.1
UP000007798	Drosophila willistoni (Fruit fly) (Strain: Tucson 14030-0811.24)	7260	14819	DROWI	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Brachycera, Muscomorpha, Ephydroidea, Drosophilidae, Drosophila, Sophophora	Mitochondrion; Unassembled WGS sequence	GCA_000005925.1
